,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Bacteroidaceae*Bacteroides,-0.044253983543558674,0.1708056322535619,-0.2590897206355783,0.7955660158213369,0.9632769146004231,0,0,0,False
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Prevotellaceae*Prevotella,-0.7437146041978107,0.73959570703619,-1.005569119888657,0.3146228846207105,0.9231478482997217,0,0,0,False
Bacteria*Firmicutes*Bacilli*Lactobacillales*Lactobacillaceae*Lactobacillus,1.019491251806297,0.3834432881262626,2.658779755379608,0.007842421142374602,0.13724236999155554,1,0,0,True
Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Selenomonadaceae*Megamonas,0.4344964974038115,0.49531122442211734,0.877219162377637,0.3803676098133561,0.9352206447788958,0,0,0,False
Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae*Faecalibacterium,-1.2904427236972735,0.31852785415172996,-4.05127120557116,5.0940121671610684e-05,0.003565808517012748,1,0,0,True
Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales*Bifidobacteriaceae*Bifidobacterium,-0.2818044659197802,0.4208207480217655,-0.6696544009403378,0.503078126205476,0.9352206447788958,0,0,0,False
Bacteria*Firmicutes*Bacilli*Lactobacillales*Streptococcaceae*Streptococcus,0.21905878092235923,0.3134382794578372,0.6988896866753838,0.48462097324088854,0.9352206447788958,0,0,0,False
Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Blautia,-0.22835216233582192,0.20790352313577404,-1.098356386133455,0.27204889905067486,0.9189996441713334,0,0,0,False
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Rikenellaceae*Alistipes,-1.1210291930579483,0.35882986812946965,-3.1241245298272355,0.0017833496364353697,0.05350048909306109,1,0,0,True
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Prevotellaceae*Prevotellaceae_NK3B31_group,0.23332972474154073,0.27065131425406874,0.8621045324853177,0.38862999744324694,0.9352206447788958,0,0,0,False
Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae*Ruminococcus,-1.822234473905421,0.6491417489174182,-2.807144166808535,0.004998286684054463,0.1223222968821506,1,0,0,True
Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales*Succinivibrionaceae*Succinivibrio,0.1494048588366317,0.13203715415936665,1.1315364965856696,0.2578293511993903,0.9164384024821961,0,0,0,False
Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Veillonellaceae*Veillonella,0.5255320442018571,0.5248435891513388,1.001311733752205,0.31667612187582317,0.9231478482997217,0,0,0,False
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Prevotellaceae*Alloprevotella,-0.12404981694581549,0.3697431172966943,-0.3355027075359289,0.7372459026388427,0.9632769146004231,0,0,0,False
Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales*Fusobacteriaceae*Fusobacterium,-0.039908223077267255,0.5889224505351245,-0.06776481868029423,0.9459728499852271,0.9643412548393092,0,0,0,False
Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Veillonellaceae*Megasphaera,-0.934910747508842,0.5929785964430127,-1.5766348956217178,0.11487955855794428,0.6983951067833852,0,0,0,False
Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelatoclostridiaceae*Catenibacterium,-0.357246196382063,0.47418011127825094,-0.7533976813557863,0.4512109756944149,0.9352206447788958,0,0,0,False
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Tannerellaceae*Parabacteroides,-0.9588528966691171,0.3845534664305205,-2.49341894007438,0.01265194690087659,0.18977920351314884,1,0,0,True
Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Dorea,-0.9977461003222928,0.44467654648063043,-2.2437569694621917,0.024848042418177025,0.3069464063421868,0,0,0,False
Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelatoclostridiaceae*Erysipelotrichaceae_UCG-003,-0.406421922255099,0.6511159756822746,-0.6241928280583625,0.5325009563431247,0.9352206447788958,0,0,0,False
Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Selenomonadaceae*Mitsuokella,-0.5440555891308042,0.49741537351995746,-1.0937651268813777,0.2740580024780572,0.9189996441713334,0,0,0,False
Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelotrichaceae*Holdemanella,-0.04145678428658456,0.5025761288530102,-0.08248856622219225,0.9342582101816307,0.9632769146004231,0,0,0,False
Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Lachnoclostridium,-0.2972314416673438,0.29568625245329155,-1.0052257729307057,0.31478814761502294,0.9231478482997217,0,0,0,False
Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Veillonellaceae*Dialister,-1.2135491336662647,0.6003943221769299,-2.0212535143006307,0.043253528576460816,0.412874590957126,0,0,0,False
Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Agathobacter,-1.6837576829110938,0.5318302791836536,-3.1659680706702535,0.0015456775909844635,0.05350048909306109,1,0,0,True
Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales*Coriobacteriaceae*Collinsella,-1.6569330833864941,0.5289930787855394,-3.1322396262546115,0.0017347822346845928,0.05350048909306109,1,0,0,True
Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales*Sutterellaceae*Parasutterella,-0.20558531096383048,0.5592982938384722,-0.3675772181475748,0.7131885046080653,0.9632769146004231,0,0,0,False
Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Anaerostipes,-0.814276317921649,0.39646351807939206,-2.0538492970709847,0.03999027995353083,0.3999027995353083,0,0,0,False
Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales*Peptostreptococcaceae*Romboutsia,-0.19116953882012386,0.42870215735717204,-0.4459262346581836,0.6556505309916982,0.9490331031858682,0,0,0,False
Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Fusicatenibacter,-2.0660016937450707,0.48963085463304534,-4.219508787479169,2.448351805074752e-05,0.0025707693953284897,1,0,0,True
Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae*Subdoligranulum,-0.023936563006824528,0.6387745362753263,-0.037472631809022716,0.9701081614679103,0.9794361245589479,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae*Klebsiella,0.28580726419477653,0.15012458848287133,1.9038004838720082,0.056936173502112775,0.45986909367091083,0,0,0,False
Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*UCG-002,-0.33612966082537393,0.5164855889493105,-0.6508016254803244,0.5151745508008778,0.9352206447788958,0,0,0,False
Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales*Akkermansiaceae*Akkermansia,-0.6031882383464378,0.4019768744492258,-1.5005545758643566,0.1334708076139364,0.7186889640750422,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae*Raoultella,0.1580142421709842,0.11591224455728476,1.3632230380362647,0.1728122287000603,0.8114144888082239,0,0,0,False
Bacteria*Firmicutes*Bacilli*Lactobacillales*Streptococcaceae*Lactococcus,0.10275342600819276,0.25409372636026684,0.404391826118933,0.6859246099572043,0.960294453940086,0,0,0,False
Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Roseburia,-1.5562896464703917,0.4850042286139674,-3.2088166548937442,0.0013328245397488823,0.05350048909306109,1,0,0,True
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Barnesiellaceae*Barnesiella,-0.5604699199143914,0.499503583441971,-1.1220538520510996,0.26183954356634176,0.9164384024821961,0,0,0,False
Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*UCG-005,-0.2105987106306248,0.42776552782805094,-0.4923227724775411,0.6224911840517786,0.9490331031858682,0,0,0,False
