Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,0.0,-0.422,0.117,0.134,0.5814666666666667,3223.4822766916554,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales,0.0,-0.061,0.551,0.184,0.7442666666666666,3023.6424914354707,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales,0.0,-0.07,0.502,0.156,0.6209333333333333,3084.7241215243057,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,0.0,-0.497,0.145,0.156,0.5972,344.1981491732014,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*RF39,0.0,-0.308,0.309,0.11,0.5078666666666667,149.18952933374845,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Bacillales,0.0,-0.29,0.288,0.105,0.49893333333333334,131.3962420831536,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales,0.0,-0.233,0.376,0.11,0.4952,454.05462336176157,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,0.0,-0.437,0.182,0.133,0.5629333333333333,237.03729854482137,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales,0.0,-0.407,0.198,0.118,0.5214666666666666,171.6088066564526,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales,0.0,-0.218,0.311,0.102,0.5168666666666667,603.7845968394679,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,0.0,-0.261,0.311,0.106,0.5018666666666667,213.8377407384744,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Acidaminococcales,0.0,-0.386,0.204,0.112,0.5096,237.74947817576765,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales,0.0,0.0,0.0,0.0,0.0,317.734937897808,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales,0.0,-0.224,0.332,0.105,0.5346666666666666,348.00522936719244,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,0.0,-0.208,0.403,0.125,0.5401333333333334,268.5984481652038,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Christensenellales,0.0,-0.299,0.27,0.099,0.4802,269.136182616741,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales,0.0,-0.281,0.314,0.11,0.5218,136.3489633740494,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales,0.0,-0.176,0.475,0.151,0.6246,358.2451421165469,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales,0.0,-0.311,0.254,0.102,0.4925333333333333,216.2029406369886,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridiales,0.0,-0.271,0.309,0.106,0.5109333333333334,223.68023431238146,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Monoglobales,0.0,-0.288,0.329,0.11,0.4974,298.0369602737297,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales,0.0,-0.23,0.354,0.109,0.5000666666666667,188.7111438573914,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Archaea*Euryarchaeota*Methanobacteria*Methanobacteriales,0.0,-0.227,0.415,0.124,0.5483333333333333,155.27806952725675,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodospirillales,0.0,-0.243,0.354,0.11,0.5177333333333334,136.07653796352034,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales,0.0,-0.296,0.283,0.101,0.4812,136.3489633740494,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_vadinBB60_group,0.0,-0.313,0.265,0.104,0.5161333333333333,152.3556372290479,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Lentisphaeria*Victivallales,0.0,-0.321,0.267,0.102,0.49546666666666667,135.12732830750795,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Flavobacteriales,0.0,-0.349,0.259,0.11,0.5122,131.65929753508664,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Izemoplasmatales,0.0,-0.334,0.281,0.105,0.48046666666666665,131.133712216364,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptococcales,0.0,-0.308,0.296,0.102,0.46413333333333334,150.68890903076107,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Elusimicrobiota*Elusimicrobia*Elusimicrobiales,0.0,-0.278,0.281,0.102,0.5128,128.7944221674004,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Actinomycetales,0.0,-0.287,0.313,0.112,0.4964,136.07653796352034,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Vampirivibrionia*Gastranaerophilales,0.0,-0.322,0.267,0.104,0.49346666666666666,132.3192425103154,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Eubacteriales,0.0,-0.259,0.331,0.106,0.5016666666666667,132.1869894053786,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Cyanobacteriia*Chloroplast,0.0,-0.293,0.273,0.101,0.4846,134.72255378794563,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Synergistota*Synergistia*Synergistales,0.0,-0.3,0.297,0.109,0.5271333333333333,129.05226877239127,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Staphylococcales,0.0,-0.293,0.303,0.109,0.5106,132.71679627032103,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae*Opitutales,0.0,-0.24,0.325,0.104,0.508,127.38544709360153,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Archaea*Thermoplasmatota*Thermoplasmata*Methanomassiliicoccales,0.0,-0.25,0.338,0.104,0.4915333333333333,127.25812531800591,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Micrococcales,0.0,-0.32,0.261,0.104,0.4828,131.26491151729758,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rickettsiales,0.0,-0.262,0.325,0.107,0.5182,127.38544709360153,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pseudomonadales,0.0,-0.255,0.311,0.107,0.5173333333333333,129.69914596156596,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Corynebacteriales,0.0,-0.246,0.314,0.099,0.49473333333333336,126.87692303138346,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_or,0.0,-0.283,0.301,0.109,0.5269333333333334,127.0038634140278,0.0
