Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,-1.1487111904050404,-1.889,-0.46,0.391,0.9937333333333334,418.8035199891886,-1.2460111639198048
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales,0.0,-0.551,0.559,0.183,0.4003333333333333,585.2932913355141,0.41122877389120494
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales,0.0,-0.702,0.359,0.188,0.38966666666666666,976.6350827187305,0.41122877389120494
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,0.5183556435222915,-0.176,1.387,0.419,0.6114666666666667,158.93077305653853,1.1590578902176223
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,0.0,-0.421,1.666,0.51,0.5993333333333334,26.685305932495197,0.4112287738912047
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Christensenellales,0.0,-1.058,0.729,0.312,0.43753333333333333,45.20072263936052,0.4112287738912045
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales,0.0,-1.141,0.499,0.31,0.45726666666666665,77.87563057194373,0.4112287738912047
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,0.0,-0.823,0.714,0.256,0.40273333333333333,67.76955645756573,0.41122877389120494
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales,0.0,0.0,0.0,0.0,0.0,12.911431403925645,0.41122877389120494
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales,0.0,-0.781,0.935,0.301,0.45326666666666665,46.39135254536626,0.4112287738912047
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Monoglobales,0.0,-1.729,0.549,0.491,0.5111333333333333,25.870752261614857,0.41122877389120494
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales,0.0,-0.803,1.52,0.466,0.5216666666666666,12.002477349910366,0.41122877389120494
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,0.0,-1.745,0.565,0.544,0.5761333333333334,30.11770106955816,0.41122877389120494
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*RF39,0.0,-1.267,1.357,0.484,0.5118666666666667,8.936223514852387,0.41122877389120494
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Acidaminococcales,0.0,-2.011,0.496,0.616,0.5976666666666667,36.31072217243661,0.4112287738912047
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridiales,0.0,-1.654,1.555,0.627,0.5581333333333334,0.20703096124011447,0.41122877389120494
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_or,0.0,-2.229,1.056,0.689,0.5543333333333333,2.6435245254850273,0.4112287738912047
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Cyanobacteriia*Chloroplast,0.0,-1.9,1.169,0.619,0.544,2.710445667456963,0.4112287738912045
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Vampirivibrionia*Gastranaerophilales,0.0,-1.157,2.078,0.656,0.5688,2.351640275635814,0.41122877389120494
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Synergistota*Synergistia*Synergistales,0.0,-1.779,1.554,0.661,0.5662,0.160752891946044,0.4112287738912045
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptococcales,0.0,-1.71,1.235,0.606,0.5348666666666667,2.586002053174111,0.4112287738912045
