Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,0.0,-0.161,0.039,0.046,0.5026,23318.584780571513,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales,0.0,-0.07,0.162,0.046,0.49293333333333333,5475.319732903668,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales,0.0,-0.149,0.078,0.043,0.4614,8795.59187514578,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales,0.0,-0.096,0.181,0.056,0.5176666666666667,342.06676991734207,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,0.0,-0.115,0.146,0.048,0.4878,482.9948309765634,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodospirillales,0.0,-0.116,0.132,0.042,0.44953333333333334,287.1503515789579,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,0.0,-0.1,0.205,0.06,0.486,585.2305965407475,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales,0.0,0.0,0.0,0.0,0.0,1253.8899418651122,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Christensenellales,0.0,-0.196,0.083,0.061,0.5460666666666667,491.76745468798316,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_vadinBB60_group,0.0,-0.189,0.099,0.059,0.5544,274.24063521572157,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales,0.0,-0.128,0.129,0.047,0.5215333333333333,754.4627840551589,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales,0.0,-0.125,0.132,0.047,0.4954,464.0563327674437,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales,0.0,-0.116,0.153,0.05,0.4794,262.1733566825395,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Izemoplasmatales,0.0,-0.159,0.113,0.052,0.5082,224.30482478016577,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales,0.0,-0.115,0.13,0.047,0.5288666666666667,183.0951479148333,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales,0.0,-0.136,0.124,0.049,0.5302666666666667,236.98715744791537,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Acidaminococcales,0.0,-0.122,0.117,0.043,0.5027333333333334,435.7226650761038,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*RF39,0.0,-0.138,0.113,0.047,0.4931333333333333,266.1355995626027,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,0.0,-0.135,0.143,0.051,0.4998666666666667,280.06058413737827,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales,0.0,-0.118,0.142,0.047,0.48386666666666667,405.4534018585129,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales,0.0,-0.178,0.101,0.056,0.4981333333333333,440.5420725373841,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Vampirivibrionia*Gastranaerophilales,0.0,-0.157,0.094,0.046,0.4828,214.86414650391032,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridiales,0.0,-0.115,0.139,0.045,0.4700666666666667,232.5269080044811,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Monoglobales,0.0,-0.146,0.123,0.048,0.45593333333333336,310.4447515370921,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Cyanobacteriia*Chloroplast,0.0,-0.15,0.121,0.046,0.4507333333333333,186.60721470568797,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,0.0,-0.095,0.158,0.051,0.5405333333333333,423.26817079619536,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Lentisphaeria*Victivallales,0.0,-0.139,0.131,0.045,0.44326666666666664,215.07911811830712,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Synergistota*Synergistia*Synergistales,0.0,-0.115,0.124,0.042,0.4512,186.60721470568797,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptococcales,0.0,-0.162,0.123,0.051,0.49946666666666667,207.26661334253282,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Flavobacteriales,0.0,-0.131,0.134,0.05,0.5004666666666666,198.7416920557565,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Acholeplasmatales,0.0,-0.129,0.142,0.048,0.48273333333333335,176.6209572199006,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Micrococcales,0.0,-0.137,0.131,0.051,0.5268,179.82891949582847,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales,0.0,-0.148,0.123,0.049,0.47733333333333333,178.21772049146418,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Corynebacteriales,0.0,-0.146,0.125,0.051,0.5374666666666666,177.8616412484174,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Caulobacterales,0.0,-0.128,0.123,0.045,0.4932,176.79766651704327,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_or,0.0,-0.13,0.133,0.045,0.4424666666666667,181.27332075336005,0.0
