Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia,0.5199197857536341,-0.01,0.914,0.261,0.953,21940.125359346035,0.2984591725547435
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Spirochaetota*Brachyspirae,0.0,-1.089,0.793,0.369,0.5058,7.143141472954882,-0.45162652401207615
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia,0.0,-0.316,0.582,0.176,0.4474666666666667,6033.9230191731995,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli,0.0,-0.229,0.814,0.258,0.5687333333333333,1544.0323181257704,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria,0.0,0.0,0.0,0.0,0.0,766.7437577602399,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes,0.0,-0.342,0.646,0.18,0.4382,1049.5876605597596,-0.45162652401207654
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fusobacteriota*Fusobacteriia,0.0,-0.633,1.209,0.351,0.5330666666666667,23.645023306850888,-0.45162652401207654
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria,0.0,-0.445,0.677,0.208,0.4748,473.5003547312457,-0.45162652401207654
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria,0.0,-0.559,0.546,0.19,0.4346,298.91303008356346,-0.45162652401207654
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae,0.0,-0.745,0.578,0.234,0.48593333333333333,108.00231496917564,-0.45162652401207676
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia,0.0,-0.238,0.957,0.308,0.5990666666666666,525.9218680071848,-0.45162652401207654
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Patescibacteria*Gracilibacteria,0.0,-1.226,0.753,0.406,0.5632,7.100410943895838,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Archaea*Euryarchaeota*Methanobacteria,0.0,-1.157,0.53,0.342,0.5266666666666666,36.5672364960989,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Campilobacterota*Campylobacteria,0.0,-0.966,0.783,0.331,0.5306,23.692360675053663,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Patescibacteria*Saccharimonadia,0.0,-1.059,0.669,0.34,0.5385333333333333,24.34076852900999,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Desulfobacterota*Desulfovibrionia,0.0,-0.403,1.081,0.318,0.5461333333333334,102.73497991287378,-0.45162652401207654
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Vampirivibrionia,0.0,-0.691,0.803,0.273,0.506,54.44291174742437,-0.45162652401207654
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Synergistota*Synergistia,0.0,-0.727,1.131,0.349,0.5225333333333333,6.574198449389676,-0.45162652401207676
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Cyanobacteriia,0.0,-0.485,1.483,0.431,0.5510666666666667,22.112712332063182,-0.45162652401207654
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Spirochaetota*Spirochaetia,0.0,-1.145,0.857,0.389,0.5588666666666666,7.186129155878413,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Lentisphaeria,0.0,-1.088,0.825,0.383,0.5682666666666667,7.989695602907028,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Archaea*Thermoplasmatota*Thermoplasmata,0.0,-0.776,1.021,0.337,0.5286666666666666,14.867128899872942,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Incertae_Sedis,0.0,-0.822,1.125,0.375,0.5226,6.897456095379284,-0.45162652401207676
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Thermoleophilia,0.0,-1.095,0.949,0.431,0.5424666666666667,0.5776152218076148,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Thermotogota*Thermotogae,0.0,-1.164,0.92,0.398,0.5486,0.363546765030281,-0.45162652401207654
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fibrobacterota*Fibrobacteria,0.0,-1.143,0.877,0.393,0.5538,0.5910543292088762,-0.45162652401207654
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Acidobacteriota*Acidobacteriae,0.0,-0.823,1.006,0.356,0.5338666666666667,6.567627536944088,-0.45162652401207637
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Acidobacteriota*FFCH5909,0.0,-1.019,0.916,0.402,0.5392666666666667,0.42153716248365053,-0.45162652401207676
